Date,Time,Seat,Q_name,Vote,Seq,Tsp,Thead,Vsp,Tisp,SubID,Sex,Age,Weight,Height,BMI,Berstay.sixm,ColdSens,ColdExp,Workhr,Coffeeintake,Dress
8/12/2013,11,1,LabThermalComfortAcceptability,-0.119133574,Test,18,24.1,0.59,0.3,129,Female,23,NA,NA,24.85174122,NA,2,Very little,NA,NA,Short
8/12/2013,11,1,ThermalPreference,3,Test,18,24.1,0.59,0.3,129,Female,23,NA,NA,24.85174122,NA,2,Very little,NA,NA,Short
8/12/2013,11,1,LabThermalSensation,-0.934782609,Test,18,24.1,0.59,0.3,129,Female,23,NA,NA,24.85174122,NA,2,Very little,NA,NA,Short
8/12/2013,11,1,LabAnkleAirMovement,-2.588447654,Test,18,24.1,0.59,0.3,129,Female,23,NA,NA,24.85174122,NA,2,Very little,NA,NA,Short
8/12/2013,11,1,AirMovementPreference,0,Test,18,24.1,0.59,0.3,129,Female,23,NA,NA,24.85174122,NA,2,Very little,NA,NA,Short
8/12/2013,11,1,LabThermalSensationHands,0.434782609,Test,18,24.1,0.59,0.3,129,Female,23,NA,NA,24.85174122,NA,2,Very little,NA,NA,Short
8/12/2013,11,1,LabThermalSensationTorso,0.434782609,Test,18,24.1,0.59,0.3,129,Female,23,NA,NA,24.85174122,NA,2,Very little,NA,NA,Short
8/12/2013,11,1,LabThermalSensationAnkles,-2.782608696,Test,18,24.1,0.59,0.3,129,Female,23,NA,NA,24.85174122,NA,2,Very little,NA,NA,Short
8/12/2013,11,1,LabThermalSensationHead,-2.95652174,Test,18,24.1,0.59,0.3,129,Female,23,NA,NA,24.85174122,NA,2,Very little,NA,NA,Short
8/12/2013,11,1,LabThermalAcceptabilityHands,0.205776173,Test,18,24.1,0.59,0.3,129,Female,23,NA,NA,24.85174122,NA,2,Very little,NA,NA,Short
8/12/2013,11,1,LabThermalAcceptabilityTorso,0.075812274,Test,18,24.1,0.59,0.3,129,Female,23,NA,NA,24.85174122,NA,2,Very little,NA,NA,Short
8/12/2013,11,1,LabThermalAcceptabilityAnkles,-2.285198556,Test,18,24.1,0.59,0.3,129,Female,23,NA,NA,24.85174122,NA,2,Very little,NA,NA,Short
8/12/2013,11,1,LabThermalAcceptabilityHead,-2.003610108,Test,18,24.1,0.59,0.3,129,Female,23,NA,NA,24.85174122,NA,2,Very little,NA,NA,Short
8/12/2013,11,1,LabIAQNow,2.826714802,Test,18,24.1,0.59,0.3,129,Female,23,NA,NA,24.85174122,NA,2,Very little,NA,NA,Short
8/12/2013,11,1,LabAcceptability,-2.870036101,Test,18,24.1,0.59,0.3,129,Female,23,NA,NA,24.85174122,NA,2,Very little,NA,NA,Short
8/12/2013,11,1,LabThermalAcceptability,2.805054152,Adapt,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11,1,LabThermalComfortAcceptability,2.826714802,Adapt,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11,1,ThermalPreference,2,Adapt,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11,1,LabThermalSensation,1.652173913,Adapt,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11,1,LabAnkleAirMovement,2.783393502,Adapt,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11,1,AirMovementPreference,1,Adapt,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11,1,LabThermalSensationHands,1.847826087,Adapt,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11,1,LabThermalSensationTorso,1.52173913,Adapt,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11,1,LabThermalSensationAnkles,0.847826087,Adapt,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11,1,LabThermalSensationHead,0.652173913,Adapt,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11,1,LabThermalAcceptabilityHands,2.783393502,Adapt,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11,1,LabThermalAcceptabilityTorso,2.610108303,Adapt,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11,1,LabThermalAcceptabilityAnkles,2.415162455,Adapt,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11,1,LabThermalAcceptabilityHead,2.306859206,Adapt,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11,1,LabIAQNow,1.78700361,Adapt,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.1,1,LabThermalAcceptability,1.548736462,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.1,1,LabThermalComfortAcceptability,0.985559567,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.1,1,ThermalPreference,3,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.1,1,LabThermalSensation,0.652173913,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.1,1,LabAnkleAirMovement,1.310469314,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.1,1,AirMovementPreference,0,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.1,1,LabThermalSensationHands,1.565217392,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.1,1,LabThermalSensationTorso,1.543478261,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.1,1,LabThermalSensationAnkles,-1.282608696,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.1,1,LabThermalSensationHead,0.02173913,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.2,1,LabThermalAcceptability,1.78700361,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.2,1,LabThermalComfortAcceptability,1.80866426,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.2,1,ThermalPreference,3,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.2,1,LabThermalSensation,0.565217391,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.2,1,LabAnkleAirMovement,1.635379061,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.2,1,AirMovementPreference,0,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.2,1,LabThermalSensationHands,1.652173913,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.2,1,LabThermalSensationTorso,1.673913044,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.2,1,LabThermalSensationAnkles,-0.086956522,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.2,1,LabThermalSensationHead,0.130434782,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.5,1,LabThermalAcceptability,2.480144405,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.5,1,LabThermalComfortAcceptability,1.916967509,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.5,1,ThermalPreference,3,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.5,1,LabThermalSensation,1.173913043,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.5,1,LabAnkleAirMovement,1.80866426,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.5,1,AirMovementPreference,0,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.5,1,LabThermalSensationHands,1.369565218,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.5,1,LabThermalSensationTorso,1.217391305,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.5,1,LabThermalSensationAnkles,-0.043478261,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.5,1,LabThermalSensationHead,-0.282608696,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.5,1,LabThermalAcceptabilityHands,2.220216607,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.5,1,LabThermalAcceptabilityTorso,1.981949459,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.5,1,LabThermalAcceptabilityAnkles,1.028880866,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.5,1,LabThermalAcceptabilityHead,1.635379061,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.5,1,LabIAQNow,1.592057762,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.5,1,LabAcceptability,1.592057762,Test,18,24.1,0.59,0.3,109,Female,22,NA,NA,21.67836504,NA,3,Very little,NA,NA,Short
8/12/2013,11.5,1,LabThermalAcceptability,0.205776173,Adapt,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.5,1,LabThermalComfortAcceptability,0.205776173,Adapt,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.5,1,ThermalPreference,3,Adapt,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.5,1,LabThermalSensation,-0.478260869,Adapt,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.5,1,LabAnkleAirMovement,0.314079422,Adapt,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.6,1,AirMovementPreference,1,Adapt,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.6,1,LabThermalSensationHands,0.934782609,Adapt,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.6,1,LabThermalSensationTorso,0.891304348,Adapt,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.6,1,LabThermalSensationAnkles,-0.521739131,Adapt,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.6,1,LabThermalSensationHead,-0.02173913,Adapt,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.6,1,LabThermalAcceptabilityHands,0.63898917,Adapt,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.6,1,LabThermalAcceptabilityTorso,0.725631769,Adapt,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.6,1,LabThermalAcceptabilityAnkles,0.140794224,Adapt,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.6,1,LabThermalAcceptabilityHead,0.184115524,Adapt,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.6,1,LabIAQNow,0.465703971,Adapt,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.6,1,LabThermalAcceptability,-1.072202166,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.6,1,LabThermalComfortAcceptability,-1.072202166,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.6,1,ThermalPreference,3,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.6,1,LabThermalSensation,-1.391304348,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.6,1,LabAnkleAirMovement,-0.57400722,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.6,1,AirMovementPreference,0,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.6,1,LabThermalSensationHands,-0.02173913,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.6,1,LabThermalSensationTorso,0,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.6,1,LabThermalSensationAnkles,-1.695652174,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.6,1,LabThermalSensationHead,-1.260869565,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.7,1,LabThermalAcceptability,-0.314079422,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.7,1,LabThermalComfortAcceptability,-0.292418773,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.7,1,ThermalPreference,3,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.7,1,LabThermalSensation,-1.152173913,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.7,1,LabAnkleAirMovement,-0.703971119,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.7,1,AirMovementPreference,0,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.7,1,LabThermalSensationHands,-0.043478261,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.7,1,LabThermalSensationTorso,-0.347826087,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.7,1,LabThermalSensationAnkles,-1.586956522,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,11.7,1,LabThermalSensationHead,-1.543478261,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,12,1,LabThermalAcceptability,0.227436823,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,12,1,LabThermalComfortAcceptability,0.162454874,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,12,1,ThermalPreference,3,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,12,1,LabThermalSensation,-0.239130435,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,12,1,LabAnkleAirMovement,-0.270758123,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,12,1,AirMovementPreference,0,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,12,1,LabThermalSensationHands,0.086956522,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,12,1,LabThermalSensationTorso,0,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,12,1,LabThermalSensationAnkles,-0.565217391,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,12,1,LabThermalSensationHead,-0.478260869,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,12,1,LabThermalAcceptabilityHands,0.703971119,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,12,1,LabThermalAcceptabilityTorso,0.227436823,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,12,1,LabThermalAcceptabilityAnkles,-0.314079422,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,12,1,LabThermalAcceptabilityHead,-0.552346571,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,12,1,LabIAQNow,0.227436823,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,12,1,LabAcceptability,-0.292418773,Test,18,24.1,0.59,0.3,119,Female,21,NA,NA,21.39124213,NA,6,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabThermalAcceptability,1.267148015,Adapt,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabThermalComfortAcceptability,-0.270758123,Adapt,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,ThermalPreference,3,Adapt,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabThermalSensation,-1.347826087,Adapt,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabAnkleAirMovement,2.696750903,Adapt,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,AirMovementPreference,1,Adapt,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabThermalSensationHands,-0.717391304,Adapt,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabThermalSensationTorso,0.913043478,Adapt,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabThermalSensationAnkles,-0.97826087,Adapt,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabThermalSensationHead,-1.956521739,Adapt,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabThermalAcceptabilityHands,0.184115524,Adapt,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabThermalAcceptabilityTorso,1.462093863,Adapt,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabThermalAcceptabilityAnkles,-0.249097473,Adapt,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabThermalAcceptabilityHead,-1.570397112,Adapt,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabIAQNow,2.826714802,Adapt,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabThermalAcceptability,-2.805054152,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabThermalComfortAcceptability,-2.783393502,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,ThermalPreference,3,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabThermalSensation,-2.391304348,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabAnkleAirMovement,-2.111913358,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,AirMovementPreference,0,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabThermalSensationHands,-0.97826087,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabThermalSensationTorso,0.391304348,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabThermalSensationAnkles,-2.804347826,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.1,1,LabThermalSensationHead,-2.826086957,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.2,1,LabThermalAcceptability,-2.220216607,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.2,1,LabThermalComfortAcceptability,-2.631768953,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.2,1,ThermalPreference,3,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.2,1,LabThermalSensation,-2.195652174,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.2,1,LabAnkleAirMovement,-2.025270758,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.2,1,AirMovementPreference,0,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.2,1,LabThermalSensationHands,-1.021739131,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.2,1,LabThermalSensationTorso,0.043478261,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.2,1,LabThermalSensationAnkles,-2.5,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.2,1,LabThermalSensationHead,-2.391304348,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.5,1,LabThermalAcceptability,-2.653429603,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.5,1,LabThermalComfortAcceptability,-2.653429603,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.5,1,ThermalPreference,3,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.5,1,LabThermalSensation,-2.586956522,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.5,1,LabAnkleAirMovement,0.270758123,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.5,1,AirMovementPreference,1,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.5,1,LabThermalSensationHands,-1.217391305,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.5,1,LabThermalSensationTorso,-0.717391304,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.5,1,LabThermalSensationAnkles,-2.695652174,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.5,1,LabThermalSensationHead,-2.826086957,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
8/12/2013,12.5,1,LabThermalAcceptabilityHands,-0.227436823,Test,18,24.1,0.59,0.3,114,Female,35,NA,NA,21.33143618,NA,3,Not at all,NA,NA,Short
